Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, keyspace, interval, Op0, Op1, TotalOps
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 10, 80, 10, 34817189, 105680332, 140497521
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 20, 80, 10, 65678254, 206392538, 272070792
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 30, 80, 10, 92759320, 305981108, 398740428
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 40, 80, 10, 118935057, 398725154, 517660211
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 50, 80, 10, 144424306, 490872560, 635296866
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 60, 80, 10, 169105343, 584455017, 753560360
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 70, 80, 10, 193835515, 677372935, 871208450
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 80, 80, 10, 217873951, 772335585, 990209536
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 90, 80, 10, 242420731, 864854983, 1107275714
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 100, 80, 10, 267227457, 956261385, 1223488842
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 110, 80, 10, 291171448, 1049836010, 1341007458
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 120, 80, 10, 315188065, 1143966524, 1459154589
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 130, 80, 10, 339634250, 1235447788, 1575082038
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 140, 80, 10, 363772756, 1327522631, 1691295387
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 150, 80, 10, 387806981, 1421138771, 1808945752
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 160, 80, 10, 411785129, 1514706246, 1926491375
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 170, 80, 10, 436053706, 1606562777, 2042616483
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 180, 80, 10, 460223232, 1697577732, 2157800964
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 190, 80, 10, 484541140, 1789635471, 2274176611
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 200, 80, 10, 508742521, 1882831813, 2391574334
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 210, 80, 10, 532914253, 1974894161, 2507808414
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 220, 80, 10, 556915254, 2068488169, 2625403423
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 230, 80, 10, 581609078, 2158570072, 2740179150
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 240, 80, 10, 605588587, 2253212049, 2858800636
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 250, 80, 10, 630227557, 2345072250, 2975299807
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 260, 80, 10, 655025648, 2436383379, 3091409027
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 270, 80, 10, 679330011, 2529219191, 3208549202
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 280, 80, 10, 703603617, 2622405527, 3326009144
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 290, 80, 10, 728477307, 2713883195, 3442360502
2026-02-05, 11:15:08, bst, 1000000, 128, regular, numa, 300, 80, 10, 753764889, 2761642666, 3515407555
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 10, 80, 10, 193974896, 195486547, 389461443
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 20, 80, 10, 385937250, 397794907, 783732157
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 30, 80, 10, 582444529, 595420971, 1177865500
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 40, 80, 10, 778835382, 791735815, 1570571197
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 50, 80, 10, 974363339, 989859005, 1964222344
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 60, 80, 10, 1171209221, 1189365694, 2360574915
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 70, 80, 10, 1366521135, 1391888365, 2758409500
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 80, 80, 10, 1568414964, 1591890788, 3160305752
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 90, 80, 10, 1768718894, 1794712663, 3563431557
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 100, 80, 10, 1967776051, 1999642484, 3967418535
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 110, 80, 10, 2170516488, 2200092568, 4370609056
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 120, 80, 10, 2369457052, 2404664577, 4774121629
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 130, 80, 10, 2570291571, 2607274863, 5177566434
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 140, 80, 10, 2769335741, 2811218382, 5580554123
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 150, 80, 10, 2965592359, 3016166379, 5981758738
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 160, 80, 10, 3162061272, 3219702901, 6381764173
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 170, 80, 10, 3360826538, 3422108184, 6782934722
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 180, 80, 10, 3561175929, 3623569331, 7184745260
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 190, 80, 10, 3761046114, 3826419307, 7587465421
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 200, 80, 10, 3960800346, 4029465219, 7990265565
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 210, 80, 10, 4162193878, 4232371051, 8394564929
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 220, 80, 10, 4364625075, 4435119171, 8799744246
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 230, 80, 10, 4563816947, 4639825085, 9203642032
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 240, 80, 10, 4763356920, 4841920271, 9605277191
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 250, 80, 10, 4963927843, 5044174588, 10008102431
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 260, 80, 10, 5163429895, 5248838378, 10412268273
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 270, 80, 10, 5364763831, 5451480430, 10816244261
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 280, 80, 10, 5564550655, 5652329914, 11216880569
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 290, 80, 10, 5764242735, 5852312415, 11616555150
2026-02-05, 11:20:12, bst, 1000000, 128, regular, regular, 300, 80, 10, 5776180551, 6057262630, 11833443181
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 10, 80, 10, 29810444, 115897223, 145707667
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 20, 80, 10, 54308897, 224551286, 278860183
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 30, 80, 10, 76179906, 334701903, 410881809
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 40, 80, 10, 96591950, 452417835, 549009785
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 50, 80, 10, 116192920, 570419363, 686612283
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 60, 80, 10, 135247096, 689953710, 825200806
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 70, 80, 10, 153810626, 806043225, 959853851
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 80, 80, 10, 172030470, 925222058, 1097252528
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 90, 80, 10, 190177721, 1044471392, 1234649113
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 100, 80, 10, 208103061, 1163832934, 1371935995
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 110, 80, 10, 226122789, 1284516969, 1510639758
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 120, 80, 10, 244017714, 1402390602, 1646408316
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 130, 80, 10, 261797535, 1523117943, 1784915478
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 140, 80, 10, 279721574, 1644824365, 1924545939
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 150, 80, 10, 297558266, 1758747000, 2056305266
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 160, 80, 10, 315237077, 1879039043, 2194276120
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 170, 80, 10, 332993758, 2000533203, 2333526961
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 180, 80, 10, 350845538, 2122663658, 2473509196
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 190, 80, 10, 368736290, 2241106436, 2609842726
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 200, 80, 10, 386636133, 2364164173, 2750800306
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 210, 80, 10, 404629371, 2488047937, 2892677308
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 220, 80, 10, 422710318, 2612735154, 3035445472
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 230, 80, 10, 440801932, 2737344089, 3178146021
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 240, 80, 10, 458886508, 2862472115, 3321358623
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 250, 80, 10, 476934559, 2987196635, 3464131194
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 260, 80, 10, 495100012, 3113164396, 3608264408
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 270, 80, 10, 513293097, 3239673973, 3752967070
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 280, 80, 10, 531552171, 3366352672, 3897904843
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 290, 80, 10, 549731957, 3492496080, 4042228037
2026-02-05, 11:25:18, bst, 1000000, 128, reverse, numa, 300, 80, 10, 559263025, 3619181364, 4178444389










