Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration,keyspace, interval, Op0, Op1, TotalOps
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 540, 160, 10, 13549428485, 13427848552, 26977277037
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 550, 160, 10, 13799401630, 13675883400, 27475285030
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 560, 160, 10, 14048542022, 13923887600, 27972429622
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 570, 160, 10, 14297755834, 14171405964, 28469161798
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 580, 160, 10, 14547475784, 14417935626, 28965411410
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 590, 160, 10, 14796426147, 14666461925, 29462888072
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 600, 160, 10, 15046159617, 14915205587, 29961365204
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 610, 160, 10, 15295882848, 15163530402, 30459413250
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 620, 160, 10, 15545256500, 15410554737, 30955811237
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 630, 160, 10, 15795089974, 15658222584, 31453312558
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 640, 160, 10, 16043777326, 15905459047, 31949236373
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 650, 160, 10, 16292605501, 16152355812, 32444961313
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 660, 160, 10, 16542100104, 16399799193, 32941899297
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 670, 160, 10, 16791315741, 16649154368, 33440470109
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 680, 160, 10, 17040656797, 16896787047, 33937443844
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 690, 160, 10, 17290814256, 17143868015, 34434682271
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 700, 160, 10, 17540277686, 17391821911, 34932099597
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 710, 160, 10, 17788366939, 17638856593, 35427223532
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 720, 160, 10, 18037569158, 17887064716, 35924633874
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 730, 160, 10, 18287231525, 18134661966, 36421893491
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 740, 160, 10, 18536581919, 18382355504, 36918937423
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 750, 160, 10, 18785030512, 18628991265, 37414021777
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 760, 160, 10, 19032748289, 18875000978, 37907749267
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 770, 160, 10, 19281363185, 19120375872, 38401739057
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 780, 160, 10, 19530116766, 19365984822, 38896101588
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 790, 160, 10, 19778103183, 19611855314, 39389958497
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 800, 160, 10, 17020922392, 19857860656, 36878783048
Segmentation fault (core dumped)




